source,degeneracy_id,formula,is_ring,used_in_objective,log_P_exist,P_exist,individual_loss,C#C,C-C,C-O,C=C,C=O
pseudo_negative,C17H26O_001,C17H26O,False,True,-0.6873453889036997,0.5029093273227668,0.25291779150823784,1,13,0,2,1
pseudo_negative,C17H28O2_001,C17H28O2,False,True,-0.7362240517617917,0.47891887854868875,0.2293632922303337,0,14,0,2,2
pseudo_negative,C17H28O2_002,C17H28O2,False,True,-0.7540246085156997,0.4704692827357458,0.2213413459978871,1,13,2,2,0
pseudo_negative,C17H28O2_003,C17H28O2,False,True,-0.749563596615142,0.4725727400906809,0.22332499467681424,1,14,1,1,1
pseudo_negative,C17H28O2_004,C17H28O2,False,True,-0.7451025847145842,0.4746856019551269,0.22532642070350115,1,15,0,0,2
pseudo_negative,C17H28O_001,C17H28O,False,True,-0.7096601448717679,0.49181131365877767,0.2418783682427726,1,13,1,2,0
pseudo_negative,C17H28O_002,C17H28O,False,True,-0.7051991329712101,0.49401019074367536,0.2440460685586025,1,14,0,1,1
pseudo_negative,C17H28_001,C17H28,False,True,-0.6652956812278359,0.5141214891570964,0.26432090561311045,1,13,0,2,0
pseudo_negative,C17H30O2_001,C17H30O2,False,True,-0.7585388077298599,0.4683502770746013,0.21935198203585582,0,14,1,2,1
pseudo_negative,C17H30O2_002,C17H30O2,False,True,-0.7540777958293021,0.4704442604039058,0.22131780214697794,0,15,0,1,2
pseudo_negative,C17H30O2_003,C17H30O2,False,True,-0.7718783525832101,0.4621441828104355,0.21357724570552525,1,14,2,1,0
pseudo_negative,C17H30O2_004,C17H30O2,False,True,-0.7674173406826524,0.4642104188348586,0.21549131295483484,1,15,1,0,1
pseudo_negative,C17H30O_001,C17H30O,False,True,-0.714174344085928,0.4895961829454657,0.2397044223547699,0,14,0,2,1
pseudo_negative,C17H30O_002,C17H30O,False,True,-0.7275138889392783,0.48310855987472845,0.23339388062423408,1,14,1,1,0
pseudo_negative,C17H30O_003,C17H30O,False,True,-0.7230528770387205,0.4852685271473876,0.23548554343979486,1,15,0,0,1
pseudo_negative,C17H30_001,C17H30,False,True,-0.6831494252953463,0.505023949895673,0.25504918996822723,1,14,0,1,0
pseudo_negative,C17H32O2_001,C17H32O2,False,True,-0.780853563697928,0.4580148995182191,0.20977764818068434,0,14,2,2,0
pseudo_negative,C17H32O2_002,C17H32O2,False,True,-0.7763925517973703,0.46006267361190545,0.21165766365093464,0,15,1,1,1
pseudo_negative,C17H32O2_003,C17H32O2,False,True,-0.7719315398968125,0.46211960325652085,0.21355452771396424,0,16,0,0,2
pseudo_negative,C17H32O2_004,C17H32O2,False,True,-0.7897320966507205,0.4539663981112403,0.20608549061409312,1,15,2,0,0
pseudo_negative,C17H32O_001,C17H32O,False,True,-0.7364891000539961,0.47879195873850744,0.2292417397526566,0,14,1,2,0
pseudo_negative,C17H32O_002,C17H32O,False,True,-0.7320280881534383,0.48093262658665265,0.23129619131553666,0,15,0,1,1
pseudo_negative,C17H32O_003,C17H32O,False,True,-0.7453676330067887,0.47455980401899517,0.2252070075905471,1,15,1,0,0
pseudo_negative,C17H32_001,C17H32,False,True,-0.6921246364100642,0.5005115335631953,0.2505117952297816,0,14,0,2,0
pseudo_negative,C17H32_002,C17H32,False,True,-0.7010031693628567,0.4960873944140734,0.24610270289654443,1,15,0,0,0
pseudo_negative,C17H34O2_001,C17H34O2,False,True,-0.7987073077654384,0.4499101837680267,0.20241917345817956,0,15,2,1,0
pseudo_negative,C17H34O2_002,C17H34O2,False,True,-0.7942462958648807,0.45192172186378504,0.2042332426923283,0,16,1,0,1
pseudo_negative,C17H34O_001,C17H34O,False,True,-0.7543428441215065,0.4703195864791437,0.2212005134259127,0,15,1,1,0
